# Double Metaphone keys, as Lawrence Philips' reference C++ produces them.
#
# One word per line: the word, a tab, then its keys separated by a comma --
# the primary first, and the alternate after it when the spelling is
# ambiguous enough to have one. A word with no Latin letters has no keys and
# is not listed.
#
# Generated by compiling the reference implementation -- the 2000 C/C++ Users
# Journal algorithm, in the widely mirrored `double_metaphone.cc` -- and
# feeding it the list below, which is the words Philips' own rule comments
# name, the transliteration variant groups these lists actually publish, the
# names in spec/fixtures, and every hundredth word of the system dictionary
# for breadth. Regenerating it means compiling that source again; nothing in
# this repository produces these values, which is the point of them.
#
# The implementation was checked against the same reference over all 235,974
# alphabetic words of /usr/share/dict/words and agreed on every one; this
# file is the part of that check a spec can carry.
hydroselenuret	HTRSLNRT
hyetography	HTKRF
hylotheism	HL0SM,HLTSM
hyoplastral	HPLSTRL
hyperbrachycranial	HPRPRKKRNL
hyperequatorial	HPRKTRL
hypermetron	HPRMTRN
hyperplatyrrhine	HPRPLTRN
hypertoxic	HPRTKSK
hypnotize	HPNTS
hypocrize	HPKRS
hypomnematic	HPMNMTK
hyporhachidian	HPRXTN,HPRKTN
hypothyroidism	HP0RTSM,HPTRTSM
hyracodontoid	HRKTNTT
iambi	AMP
iceman	ASMN
ichthyopsidan	AK0PSTN,AKTPSTN
icterogenic	AKTRJNK,AKTRKNK
idiochromosome	ATKRMSM
idocrase	ATKRS
ignitor	AKNTR,ANTR
iliocostalis	ALKSTLS
illiteracy	ALTRS
illyric	ALRK
imbricative	AMPRKTF
immediatism	AMTTSM
immortality	AMRTLT
imparidigitate	AMPRTJTT,AMPRTKTT
impedingly	AMPTNKL
imperishability	AMPRXPLT
impingement	AMPNJMNT,AMPNKMNT
imponderableness	AMPNTRPLNS
imprecise	AMPRSS
improperly	AMPRPRL
inability	ANPLT
inanimately	ANNMTL
inauthoritative	AN0RTTF,ANTRTTF
incendiarism	ANSNTRSM
inclinatorium	ANKLNTRM
incompassionately	ANKMPSNTL
inconnected	ANKNKTT
incorporated	ANKRPRTT
incrustment	ANKRSTMNT
indecently	ANTSNTL
indentment	ANTNTMNT
indictably	ANTKTPL
indiscrimination	ANTSKMNXN
indoline	ANTLN
indusiated	ANTSTT,ANTXTT
inenergetic	ANNRKTK
inexclusive	ANKSLSF
infall	ANFL
infernalry	ANFRNLR
inflammatorily	ANFLMTRL
infraclusion	ANFRKLSN,ANFRKLXN
infructuous	ANFRKTS
ingram	ANKRM
inhomogeneous	ANMJNS,ANMKNS
inket	ANKT
innocuousness	ANKSNS
inopinate	ANPNT
inreality	ANRLT
insecurely	ANSKRL
insistingly	ANSSTNKL
instability	ANSTPLT
instrumentally	ANSTRMNTL
insurrectionize	ANSRKXNS
intemperable	ANTMPRPL
interantennal	ANTRNTNL
interchapter	ANTRXPTR,ANTRKPTR
intercotylar	ANTRKTLR
interfenestral	ANTRFNSTRL
interinsurer	ANTRNSRR
interlocular	ANTRLKLR
intermissive	ANTRMSF
interosculation	ANTRSKLXN
interpretership	ANTRPRTRXP
intersalute	ANTRSLT
intertalk	ANTRTLK
intervertebra	ANTRFRTPR
intolerating	ANTLRTNK
intraglandular	ANTRKLNTLR
intraplant	ANTRPLNT
introducee	ANTRTS
intuitionless	ANTXNLS
invectiveness	ANFKTFNS
invigilator	ANFJLTR,ANFKLTR
inwale	ANL
ionization	ANSXN
iridemia	ARTM
ironheaded	ARNTT
irrecusably	ARKSPL
irreparableness	ARPRPLNS
irreversibly	ARFRSPL
isatogen	ASTJN,ASTKN
islandman	ALNTMN
isochlorophyll	ASKLRFL
isogenotype	ASJNTP,ASKNTP
isomorphism	ASMRFSM
isosmotic	ASSMTK
issue	AS
iterativeness	ATRTFNS
jabberment	JPRMNT,APRMNT
jacobitic	JKPTK,AKPTK
jalalaean	JLLN,ALLN
japanicize	JPNSS,APNSS
jaspered	JSPRT,ASPRT
jeany	JN,AN
jeopardously	JPRTSL,APRTSL
jetted	JTT,ATT
jimberjawed	JMPRJT,AMPRJT
joblessness	JPLSNS,APLSNS
jointage	JNTJ,ANTK
josephinism	JSFNSM,HSFNSM
joyfulness	JFLNS,AFLNS
judo	JT,AT
jumelle	JML,AML
jurator	JRTR,ARTR
juvenescent	JFNSNT,AFNSNT
kailyardism	KLRTSM
kamansi	KMNS
karaka	KRK
kashruth	KXR0,KXRT
kavass	KFS
kehillah	KHL
kent	KNT
kerf	KRF
ketu	KT
khidmatgar	KTMTKR
kikki	KK
kincob	KNKP
kingpiece	KNKPS
kismet	KSMT
klanism	KLNSM
kneeling	NLNK
knopite	NPT
kodashim	KTXM
kommos	KMS
kory	KR
kristian	KRSXN
kumiss	KMS
kynurenic	KNRNK
laborious	LPRS
lacertiloid	LSRTLT
lactamide	LKTMT
ladderlike	LTRLK
laglast	LKLST
lamaic	LMK
lamester	LMSTR
lampwick	LMPK
landman	LNTMN
lanista	LNST
lapel	LPL
lardon	LRTN
laryngismal	LRNJSML,LRNKSML
latcher	LXR
laticiferous	LTSFRS
laudatory	LTTR
lavatory	LFTR
layman	LMN
leaguelong	LKLNK
leatman	LTMN
ledgerdom	LJRTM
leggy	LK
leipoa	LP
lengthsome	LNK0SM,LNKTSM
leopardess	LPRTS
leprosarium	LPRSRM
lepus	LPS
leu	L
leucoplast	LKPLST
levoduction	LFTKXN
libelluloid	LPLLT
lichenin	LXNN,LKNN
lieutenantship	LTNNTXP
lightship	LTXP
lillianite	LLNT
limitedly	LMTTL
lina	LN
linguale	LNKL
linteled	LNTLT
lipoidic	LPTK
liroconite	LRKNT
lithectomy	L0KTM,LTKTM
lithophyllous	L0FLS,LTFLS
liturgiological	LTRJLJKL,LTRKLKKL
loading	LTNK
lobularia	LPLR
locomotive	LKMTF
loge	LJ,LK
loir	LR
longhand	LNKNT
loosener	LSNR
lordwood	LRTT
louie	L
lowell	LL
lucanidae	LKNT
luddism	LTSM
lumberjack	LMRJK
lung	LNK
lusatian	LSXN
lutidine	LTTN
lyencephala	LNSFL
lymphosporidiosis	LMFSPRTSS
lythraceous	L0RSS,LTRSS
machinability	MXNPLT,MKNPLT
macrochiroptera	MKRXRPTR,MKRKRPTR
macropterous	MKRPTRS
madderish	MTRX
mafic	MFK
magnesial	MNSL,MKNXL
magot	MKT
mailbox	MLPKS
makable	MKPL
malalignment	MLLNMNT,MLLKNMNT
malefactory	MLFKTR
malleation	MLXN
maltster	MLTSTR
management	MNJMNT,MNKMNT
mandolute	MNTLT
mangy	MNK,MNJ
mann	MN
mantel	MNTL
manweed	MNT
marbleheader	MRPLHTR
margarodes	MRKRTS
mariupolite	MRPLT
marplot	MRPLT
marsupian	MRSPN
mascagnine	MSKNN,MSKKNN
masseteric	MSTRK
mastodonsaurus	MSTTNSRS
matehood	MTHT
matrimonial	MTRMNL
mauler	MLR
maycock	MKK
meadower	MTR
meaty	MT
median	MTN
mediocre	MTKR
meeter	MTR
megalopolis	MKLPLS
megrez	MKRS
melanochroi	MLNKR
melicerta	MLSRT
melodiously	MLTSL
membraniform	MMPRNFRM
mending	MNTNK
menostasis	MNSTSS
mephistopheleanly	MFSTFLNL
mercyproof	MRSPRF
merocrystalline	MRKRSTLN
mesameboid	MSMPT
mesmerite	MSMRT
mesomyodous	MSMTS
mesosuchian	MSSKN
metabola	MTPL
metalanguage	MTLNKJ,MTLNKK
metamorphosical	MTMRFSKL
metapostscutellar	MTPSTSKTLR
metazoa	MTS
methionine	M0NN,MTNN
metranate	MTRNT
metrotherapy	MTR0RP,MTRTRP
micher	MXR,MKR
microchemically	MKRXMKL,MKRKMKL
microfossil	MKRFSL
micrometrically	MKRMTRKL
micropteryx	MKRPTRKS
microthorax	MKR0RKS,MKRTRKS
midmorn	MTMRN
mikasuki	MKSK
milksopping	MLKSPNK
millioctave	MLKTF
mimiambi	MMMP
mineralogize	MNRLJS,MNRLKS
minnesinger	MNSNKR,MNSNJR
miracidium	MRSTM
misanswer	MSNSR
miscegenation	MSJNXN,MSKNXN
miscue	MSK
misexecution	MSKSKXN
misintelligence	MSNTLJNS,MSNTLKNS
misogynous	MSJNS,MSKNS
misreckon	MSRKN
mistakably	MSTKPL
miswish	MSX
mixite	MKST
mobocrat	MPKRT
modify	MTF
moilingly	MLNKL
molinary	MLNR
molybdonosus	MLPTNSS
monarchize	MNRXS,MNRKS
mongler	MNKLR
monoacetin	MNSTN
monocondyla	MNKNTL
monogenic	MNJNK,MNKNK
mononeural	MNNRL
monoprionid	MNPRNT
monotelephonic	MNTLFNK
monstrate	MNSTRT
moodishly	MTXL
moorpan	MRPN
morbiferal	MRPFRL
morisonian	MRSNN
morphographist	MRFKRFST
morule	MRL
motatorious	MTTRS
motricity	MTRST
mouselet	MSLT
mozarabic	MSRPK
mucro	MKR
muggy	MK
mulloid	MLT
multifurcate	MLTFRKT
multipliable	MLTPLPL
multivalency	MLTFLNS
municipium	MNSPM
murmi	MRM
musculation	MSKLXN
muskat	MSKT
mutarotation	MTRTXN
myall	ML
mydriatic	MTRTK
mykiss	MKS
myoneure	MNR
myriare	MRR
myrsinaceae	MRSNS
mythoheroic	M0HRK,MTHRK
myxospongiae	MKSSPNJ,MKSSPNK
nagana	NKN
nakhod	NKT
napaean	NPN
narcoleptic	NRKLPTK
nasethmoid	NS0MT,NSTMT
natchbone	NXPN
naumannite	NMNT
nayword	NRT
necessar	NSSR
necrotomist	NKRTMST
neeze	NS
neighbor	NPR
nemoceran	NMSRN
neopagan	NPKN
nephelometry	NFLMTR
nephrotoxic	NFRTKSK
nesotragus	NSTRKS
neurapophyseal	NRPFSL
neuroglia	NRKL,NRL
neuropterology	NRPTRLJ,NRPTRLK
nevyanskite	NFNSKT
nibbed	NPT
nid	NT
nightflit	NTFLT
nimmer	NMR
nisqualli	NSKL
nitrostarch	NTRSTRX,NTRSTRK
noctiluca	NKTLK
noiseless	NSLS
nomothetical	NM0TKL,NMTTKL
nonagrarian	NNKRRN
nonassault	NNSLT
nonbursting	NNPRSTNK
nonclotting	NNKLTNK
nonconcurrent	NNKNKRNT
noncontinental	NNKNTNNTL
nondangerous	NNTNKRS,NNTNJRS
nondetention	NNTTNXN
nondoctrinal	NNTKTRNL
nonentitative	NNNTTTF
nonexpendable	NNKSPNTPL
nonflammable	NNFLMPL
nonguard	NNKRT
noninductivity	NNNTKTFT
nonknowledge	NNKNLJ
nonmetallic	NNMTLK
nonobjection	NNPJKXN
nonpayment	NNPMNT
nonpraedial	NNPRTL
nonpulsating	NNPLSTNK
nonreigning	NNRNNK,NNRKNNK
nonreturnable	NNRTRNPL
nonseditious	NNSTTS
nonspalling	NNSPLNK
nonsummons	NNSMNS
nontraction	NNTRKXN
nonvariation	NNFRXN
nooking	NKNK
nornorwest	NRNRST
nosogenesis	NSJNSS,NSKNSS
notekin	NTKN
notostraca	NTSTRK
novendial	NFNTL
nucleoalbumin	NKLLPMN
nullipore	NLPR
nuncioship	NNSXP,NNXXP
nutritionally	NTRXNL
nymphosis	NMFSS
obdiplostemonous	APTPLSTMNS
objurgation	APJRKXN
obomegoid	APMKT
obstetric	APSTTRK
obvertend	APFRTNT
occupational	AKPXNL
ocreate	AKRT
octocorallia	AKTKRL
oculigerous	AKLJRS,AKLKRS
odontitis	ATNTTS
ods	ATS
offcome	AFKM
ofttime	AFTM
oint	ANT
oleograph	ALKRF
oligopetalous	ALKPTLS
oltonde	ALTNT
omnibenevolence	AMNPNFLNS
omnivoracious	AMNFRSS,AMNFRXS
one	AN
onomatopoesy	ANMTPS
oocyst	ASST
ootocous	ATKS
operculated	APRKLTT
ophthalmiac	AF0LMK,AFTLMK
opinionate	APNNT
opposit	APST
optimistic	APTMSTK
orate	ART
orchestre	ARKSTR
oreamnos	ARMNS
organonomy	ARKNNM
originalness	ARJNLNS,ARKNLNS
ornitholitic	ARN0LTK,ARNTLTK
orpharion	ARFRN
orthodoxally	AR0TKSL,ARTTKSL
orthopteron	AR0PTRN,ARTPTRN
osazone	ASSN
osmin	ASMN
ossivorous	ASFRS
osteoglossum	ASTKLSM
ostracion	ASTRSN,ASTRXN
otiatry	AXTR
ottawa	AT
outblowing	ATPLNK
outdated	ATTT
outglad	ATKLT
outlined	ATLNT
outprodigy	ATPRTJ,ATPRTK
outshake	ATXK
outstood	ATSTT
outwash	ATX
ovatoacuminate	AFTKMNT
overattentively	AFRTNTFL
overbrightness	AFRPRTNS
overcivil	AFRSFL
overcourtesy	AFRKRTS
overdevotedly	AFRTFTTL
overembellish	AFRMPLX
overfelon	AFRFLN
overgeniality	AFRJNLT,AFRKNLT
overhearty	AFRRT
overinvestment	AFRNFSTMNT
overlightly	AFRLTL
overmodest	AFRMTST
overpessimistic	AFRPSMSTK
overprotraction	AFRPRTRKXN
overrigid	AFRJT,AFRKT
oversensitively	AFRSNSTFL
oversoon	AFRSN
overstudied	AFRSTTT
overthwartways	AFR0RTS,AFRTRTS
overweather	AFR0R,AFRTR
ovillus	AFLS
owly	AL
oxidational	AKSTXNL
oxygenate	AKSJNT,AKSKNT
oxyuricide	AKSRST
pachons	PKNS
package	PKJ,PKK
paedotrophy	PTTRF
painfully	PNFL
palaeobiogeography	PLPJKRF,PLPKKRF
palaeophytologist	PLFTLJST,PLFTLKST
palatinal	PLTNL
paleocrystalline	PLKRSTLN
palestinian	PLSTNN
pallesthesia	PLS0S,PSTX
palmitic	PLMTK
palulus	PLLS
panayano	PNN
pandermite	PNTRMT
panhyperemia	PNPRM
panoram	PNRM
pantanemone	PNTNMN
pantomimus	PNTMMS
paperboard	PPRPRT
papuliferous	PPLFRS
parachromatism	PRKRMTSM
paradoxidian	PRTKSTN
parakeratosis	PRKRTSS
parameron	PRMRN
paraphonic	PRFNK
parasitoidism	PRSTTSM
paratypically	PRTPKL
parentalism	PRNTLSM
parish	PRX
parochialism	PRKLSM
paroxysmalist	PRKSSMLST
parthenocarpic	PR0NKRPK,PRTNKRPK
partridgeberry	PRTRJPR
passbook	PSPK
pasteurize	PSTRS
patellaroid	PTLRT
pathologicopsychological	P0LJKPSXLJKL,PTLKKPSKLKKL
patriot	PTRT
pauciarticulate	PSRTKLT,PXRTKLT
paver	PFR
peaceably	PSPL
peasantize	PSNTS
pectiniferous	PKTNFRS
pedatiform	PTTFRM
pedipalpal	PTPLPL
peevedness	PFTNS
pelecanidae	PLKNT
pelotherapy	PL0RP,PLTRP
penciller	PNSLR
penitentes	PNTNTS
pension	PNSN,PNXN
pentalobate	PNTLPT
penthemimeral	PN0MMRL,PNTMMRL
pepperidge	PPRJ
perceiver	PRSFR
perdricide	PRTRST
perforable	PRFRPL
peribronchiolitis	PRPRNXLTS,PRPRNKLTS
periderm	PRTRM
perilous	PRLS
perioptometry	PRPTMTR
periproctous	PRPRKTS
peristethium	PRST0M,PRSTTM
periwinkle	PRNKL
permutation	PRMTXN
perpetuance	PRPTNS
persistingly	PRSSTNKL
perthiocyanate	PR0SNT,PRTSNT
pervicacity	PRFKST
petaly	PTL
petrinize	PTRNS
petzite	PTST
phaeophore	FFR
phalarism	FLRSM
phantasy	FNTS
pharyngismus	FRNJSMS,FRNKSMS
phasmidae	FSMT
phenoplast	FNPLST
philatelistic	FLTLSTK
philologian	FLLJN,FLLKN
philozoist	FLSST
phloeoterma	FLTRM
pholiota	FLT
phora	FR
phosphorographic	FSFRKRFK
photodermatic	FTTRMTK
photolitho	FTL0,FTLT
photorelief	FTRLF
phragmocyttares	FRKMSTRS
phryma	FRM
phylephebic	FLFPK
phyllostomous	FLSTMS
physicomental	FSKMNTL
physophore	FSFR
phytophaga	FTFK
piarhemic	PRMK
pickman	PKMN
pictureful	PKTRFL
pierinae	PRN
pignon	PNN,PKNN
pilidium	PLTM
pilumnus	PLMNS
pinching	PNXNK,PNKNK
pinkertonism	PNKRTNSM
pinta	PNT
pipper	PPR
piscinity	PSNT
pitchstone	PXSTN
pityrogramma	PTRKRM
plaga	PLK
planaridan	PLNRTN
planky	PLNK
plasmatorrhexis	PLSMTRKSS
platanista	PLTNST
platosammine	PLTSMN
platystencephalic	PLTSTNSFLK
pleasance	PLSNS
pleiomerous	PLMRS
plerotic	PLRTK
pleuronema	PLRNM
plinthless	PLN0LS,PLNTLS
plowwright	PLRT
plumiformly	PLMFRML
plurinominal	PLRNMNL
pneomanometer	NMNMTR
pococurante	PKKRNT
podophthalmous	PTF0LMS,PTFTLMS
poetomachia	PTMK
poisonmaker	PSNMKR
polemize	PLMS
pollable	PLPL
poltroonish	PLTRNX
polychasium	PLXSM,PLKSM
polyergus	PLRKS
polyhalide	PLHLT
polymyoid	PLMT
polyphaser	PLFSR
polypsychical	PLPSXKL,PLPSKKL
polysymmetrical	PLSMTRKL
pomarine	PMRN
ponderling	PNTRLNK
poof	PF
poppycockish	PPKKX
porkery	PRKR
porry	PR
portray	PRTR
possessively	PSSFL
postcommissure	PSTKMSR
postface	PSTFS
postmandibular	PSTMNTPLR
postpose	PSTPS
postural	PSTRL
potentness	PTNTNS
poulterer	PLTRR
prabhu	PRP
pragmatical	PRKMTKL
pratiyasamutpada	PRTSMTPT
preaction	PRKXN
preallied	PRLT
prebendary	PRPNTR
precelebration	PRSLPRXN
precisionize	PRSSNS,PRSXNS
precompoundly	PRKMPNTL
preconsonantal	PRKNSNNTL
precrystalline	PRKRSTLN
predeliberate	PRTLPRT
predetest	PRTTST
prediscreet	PRTSKT
preduplication	PRTPLKXN
prefixation	PRFKSXN
pregrade	PRKRT
preimbue	PRMP
preinsula	PRNSL
prelature	PRLTR
premaxilla	PRMKSL,PRMKS
premourn	PRMRN
preoccupier	PRKP,PRKPR
prepeople	PRPPL
preprovision	PRPRFSN,PRPRFXN
prerepresentation	PRRPRSNTXN
presbyterium	PRSPTRM
presession	PRSSN
pressurage	PRSRJ,PRSRK
presumptious	PRSMPTS
pretenseless	PRTNSLS
pretransport	PRTRNSPRT
previdence	PRFTNS
pricket	PRKT
primero	PRMR
principalness	PRNSPLNS
pristane	PRSTN
proarctic	PRRKTK
probouleutic	PRPLTK
procidentia	PRSTNX
procreator	PRKRTR
procyoniformia	PRSNFRM
proenforcement	PRNFRSMNT
profiteering	PRFTRNK
progress	PRKRS
prolectite	PRLKTT
promarriage	PRMRJ,PRMRK
promuscidate	PRMSTT
propagandize	PRPKNTS
propinquant	PRPNKNT
proprietorial	PRPRTRL
prorevolutionist	PRRFLXNST
prosiliently	PRSLNTL
prostatism	PRSTTSM
proteanly	PRTNL
protestantishly	PRTSTNTXL
protocitizen	PRTSTSN
protomeritic	PRTMRTK
protosilicon	PRTSLKN
protrusively	PRTRSFL
provinculum	PRFNKLM
prudishness	PRTXNS
psammolithic	SML0K,SMLTK
pseudoanthorine	STN0RN,STNTRN
pseudocotyledonal	STKTLTNL
pseudohermaphroditism	STHRMFRTTSM
pseudomucin	STMSN
pseudopurpurin	STPRPRN
pseudotetramerous	STTTRMRS
psorophthalmic	SRF0LMK,SRFTLMK
psychoid	SXT,SKT
psychostatic	SXSTTK,SKSTTK
pterodactylic	PTRTKTLK
ptinid	PTNT
pucellas	PSLS
puffing	PFNK
pulldrive	PLTRF
pulsific	PLSFK
puncticulose	PNKTKLS
punnology	PNLJ,PNLK
purchase	PRXS,PRKS
purposive	PRPSF
pushpin	PXPN
puzzle	PSL
pygmyweed	PKMT
pyosepticemic	PSPTSMK
pyretolysis	PRTLSS
pyrography	PRKRF
pyrotechnically	PRTKNKL
pythonical	P0NKL,PTNKL
quadriannulate	KTRNLT
quadriphyllous	KTRFLS
quaintish	KNTX
quarenden	KRNTN
quaternity	KTRNT
quell	KL
quibble	KPL
quinaielt	KNLT
quinovic	KNFK
quintette	KNTT
quixotry	KKSTR
rabbinic	RPNK
rachiglossate	RXKLST,RKKLST
radiateness	RTTNS
radiolite	RTLT
raffaelesque	RFLSK
railer	RLR
rale	RL
ramnes	RMNS
randan	RNTN
rapaceus	RPSS
rasa	RS
ratheripe	R0RP,RTRP
rattly	RTL
raylet	RLT
readableness	RTPLNS
reallegation	RLKXN
rearm	RRM
reattribution	RTRPXN
rebestowal	RPSTL
reburgeon	RPRJN,RPRKN
receiptable	RSPTPL
recidivism	RSTFSM
recoat	RKT
recompose	RKMPS
reconstitute	RKNSTTT
recreance	RKRNS
rectococcygeal	RKTKKJL,RKTKKKL
redarn	RTRN
redemptorial	RTMPTRL
redisseizin	RTSSN
reduced	RTST
reesty	RST
reflectibility	RFLKTPLT
reformulate	RFRMLT
refusive	RFSF
region	RJN,RKN
reguide	RKT
reichspfennig	RKSPFNK
reinducement	RNTSMNT
reintroduction	RNTRTKXN
relade	RLT
reliant	RLNT
reluctivity	RLKTFT
remicle	RMKL
remora	RMR
renewability	RNPLT
reobscure	RPSKR
repasture	RPSTR
rephotograph	RFTKRF
reportorially	RPRTRL
repristination	RPRSTNXN
republicanization	RPPLKNSXN
requotation	RKTXN
reseda	RST
reside	RST
resistlessly	RSSTLSL
respectableness	RSPKTPLNS
restep	RSTP
restudy	RSTT
reswarm	RSRM
rethink	R0NK,RTNK
retiral	RTRL
retrial	RTRL
retromastoid	RTRMSTT
reune	RN
revenuer	RFNR
revigoration	RFKRXN
revolve	RFLF
rhabdom	RPTM
rhematic	RMTK
rhinoceros	RNSRS
rhizome	RSM
rhombenporphyr	RMPNPRFR
rhyotaxitic	RTKSTK
ricciaceous	RXSS
ridgel	RJL
rightward	RTRT
ringbird	RNKPRT
riposte	RPST
rivalless	RFLS
roan	RN
rocker	RKR
roentgenology	RNTJNLJ,RNTKNLK
romagnese	RMNS,RMKNS
ronald	RNLT
rooted	RTT
rose	RS
rostrulate	RSTRLT
roue	R
roundwood	RNTT
roxie	RKS
rublis	RPLS
rufescence	RFSNS
rumble	RMPL
runghead	RNKT
rusk	RSK
ruther	R0R,RTR
sabbatia	SPX
saccharephidrosis	SXRFTRSS
sacerdocy	SSRTS
sacrococcyx	SKRKKKS
safe	SF
saguran	SKRN
sakha	SK
salient	SLNT
saloonkeeper	SLNKPR
saltmouth	SLTM0,SLTMT
samaritan	SMRTN
sanand	SNNT
sandnecker	SNTNKR
sanious	SNS
sapiential	SPNXL
sapwort	SPRT
sarcophagine	SRKFJN,SRKFKN
saronic	SRNK
sateless	STLS
saturnian	STRNN
sauropterygian	SRPTRJN,SRPTRKN
sawed	ST
scabies	SKPS
scallion	SKLN
scape	SKP
scarfed	SKRFT
scavengership	SKFNKRXP,SKFNJRXP
schellingian	XLNKN
schizaxon	XSKSN
schochet	XKT
schoolward	SKLRT,SKLFRT
scimitared	SMTRT
sciurine	SRN
sclerosis	SKRSS
scolopendrellidae	SKLPNTRLT
score	SKR
scotopia	SKTP
scrambly	SKMPL
screek	SKK
scrimshander	SKMXNTR
scrooch	SKK
scudi	SKT
scutage	SKTJ,SKTK
scyphophorous	SFFRS
seamer	SMR
seba	SP
secretariat	SKRTRT
sedate	STT
seeker	SKR
seirospore	SRSPR
selectivity	SLKTFT
sellout	SLT
semianimal	SMNML
semicircle	SMSRKL
semicupium	SMKPM
semiexposed	SMKSPST
semihistorical	SMHSTRKL
seminaked	SMNKT
semipapist	SMPPST
semiramize	SMRMS
semisocinian	SMSSNN
semitrimmed	SMTRMT
senecio	SNS,SNX
sensitometer	SNSTMTR
separatistic	SPRTSTK
septenous	SPTNS
sequence	SKNS
serf	SRF
sermo	SRM
serpari	SRPR
serrulation	SRLXN
sesquinonal	SSKNNL
settledness	STLTNS
sexdigitate	SKSTJTT,SKSTKTT
shab	XP
shaglet	XKLT
shaman	XMN
shaper	XPR
shave	XF
sheeny	XN
shelfmate	XLFMT
sherifa	XRF
shikimic	XKMK
shipmate	XPMT
shoalness	XLNS
shopbreaking	XPRKNK
shotbush	XTPX
shree	XR
shuba	XP
sialosemeiology	SLSMLJ,XLSMLK
sickness	SKNS
sidhe	ST
sigillaroid	SJLRT,SKLRT
sihasapa	SHSP
silicomethane	SLKM0N,SLKMTN
silurus	SLRS
similitude	SMLTT
sinae	SN
singsong	SNKSNK
sinopia	SNP
siphonognathus	SFNN0S,SFNKNTS
sirree	SR
situated	STTT
skat	SKT
skerry	SKR
skimmer	SKMR
skiverwood	SKFRT
slack	SLK,XLK
slateful	SLTFL,XLTFL
sleb	SLP,XLP
slich	SLX,XLK
slipperflower	SLPRFLR,XLPRFLR
slopeways	SLPS,XLPS
sluer	SLR,XLR
smackingly	SMKNKL,XMKNKL
smeltman	SMLTMN,XMLTMN
smokelessness	SMKLSNS,XMKLSNS
smuttily	SMTL,XMTL
snapsack	SNPSK,XNPSK
snickle	SNKL,XNKL
snook	SNK,XNK
snozzle	SNSL,XNSL
soarer	SRR
sociologistic	SSLJSTK,SXLKSTK
softball	SFTPL
solatia	SLX
soler	SLR
solivagous	SLFKS
somatognosis	SMTNSS,SMTKNSS
somnific	SMNFK
sonnetist	SNTST
sophomoric	SFMRK
sorghum	SRKM
sotie	ST
sourish	SRX
sowbacked	SPKT
spald	SPLT
sparkish	SPRKX
spatangoidea	SPTNKT
specchie	SPX
spectroelectric	SPKTRLKTRK
speen	SPN
spermatoblast	SPRMTPLST
sphacelariaceous	SFSLRSS
sphenoethmoidal	SFN0MTL,SFNTMTL
sphingosine	SFNKSN
spiderwork	SPTRRK
spindly	SPNTL
spiny	SPN
spiritualize	SPRTLS
splachnum	SPLKNM
splendourproof	SPLNTRPRF
splitter	SPLTR
spondylopathy	SPNTLP0,SPNTLPT
spoom	SPM
sporophore	SPRFR
sprachle	SPRKL
springlike	SPRNKLK
spuriously	SPRSL
squama	SKM
squat	SKT
squidge	SKJ
sruti	SRT
stagehand	STJHNT,STKHNT
stakemaster	STKMSTR
stampless	STMPLS
staphyline	STFLN
starlite	STRLT
stateway	STT
staving	STFNK
steatornithidae	STTRN0T,STTRNTT
stegodon	STKTN
stenocephalous	STNSFLS
stepnephew	STPNF,STPNFF
stereometrically	STRMTRKL
sterneber	STRNPR
stewardess	STRTS
stiffness	STFNS
stimulogenous	STMLJNS,STMLKNS
stirra	STR
stoff	STF
stomatopathy	STMTP0,STMTPT
stook	STK
storybook	STRPK
strag	STRK
strangury	STRNKR
strawsmall	STRSML
streperous	STRPRS
stridelegs	STRTLKS
striolet	STRLT
stronglike	STRNKLK
strumiform	STRMFRM
studiedness	STTTNS
stupor	STPR
styloid	STLT
subact	SPKT
subaud	SPT
subchorionic	SPXRNK,SPKRNK
subcranial	SPKRNL
subdivecious	SPTFSS,SPTFXS
suberose	SPRS
subhalide	SPLT
subjectability	SPJKTPLT
sublimer	SPLMR
submontanely	SPMNTNL
subpanel	SPPNL
subputation	SPPTXN
subsect	SPSKT
substalagmitic	SPSTLKMTK
subtend	SPTNT
subtropics	SPTRPKS
subworker	SPRKR
suchlike	SKLK
sufferableness	SFRPLNS
suggestionism	SKSXNSM
sulfanilamide	SLFNLMT
sulker	SLKR
sulphocarbolic	SLFKRPLK
sulphurea	SLFR
summerite	SMRT
sundri	SNTR
superably	SPRPL
superbenevolent	SPRPNFLNT
supercorporation	SPRKRPRXN
superespecial	SPRSPSL,SPRSPXL
superfuse	SPRFS
superinformal	SPRNFRML
supernalize	SPRNLS
superponderance	SPRPNTRNS
supersensibly	SPRSNSPL
supersulphureted	SPRSLFRTT
suppering	SPRNK
suppurate	SPRT
supraoesophageal	SPRSFJL,SPRSFKL
surdation	SRTXN
surplice	SRPLS
susceptibly	SSPTPL
suther	S0R,STR
swallow	SL,XLF
swatch	SX,XX
sweetmeat	STMT,XTMT
swiney	SN,XN
swordlet	SRTLT,XRTLT
syllabled	SLPLT
symbological	SMPLJKL,SMPLKKL
symphyseotomy	SMFSTM
synaptene	SNPTN
syncoelom	SNKLM
synedrium	SNTRM
synopses	SNPSS
synusiast	SNSST,SNXST
systemizable	SSTMSPL
tablemaker	TPLMKR
tachygraphical	TKKRFKL
tadpolehood	TTPLHT
tahseeldar	TSLTR
taivert	TFRT
talipomanus	TLPMNS
talpid	TLPT
tammanyism	TMNSM
